"","period","site","dens","spp"
"52747",57,"6",0,"Gif.gra"
"52748",58,"6",NA,"Gif.gra"
"52749",59,"6",NA,"Gif.gra"
"52750",60,"6",0,"Gif.gra"
"52751",61,"6",0,"Gif.gra"
"52752",62,"6",NA,"Gif.gra"
"52753",63,"6",0,"Gif.gra"
"52754",1,"6",0,"Gig.cor"
"52755",2,"6",0,"Gig.cor"
"52756",3,"6",0,"Gig.cor"
"52757",4,"6",0,"Gig.cor"
"52758",5,"6",0,"Gig.cor"
"52759",6,"6",0,"Gig.cor"
"52760",7,"6",NA,"Gig.cor"
"52761",8,"6",NA,"Gig.cor"
"52762",9,"6",0,"Gig.cor"
"52763",10,"6",0,"Gig.cor"
"52764",11,"6",0,"Gig.cor"
"52765",12,"6",0,"Gig.cor"
"52766",13,"6",0,"Gig.cor"
"52767",14,"6",0,"Gig.cor"
"52768",15,"6",0,"Gig.cor"
"52769",16,"6",0,"Gig.cor"
"52770",17,"6",0,"Gig.cor"
"52771",18,"6",0,"Gig.cor"
"52772",19,"6",0,"Gig.cor"
"52773",20,"6",NA,"Gig.cor"
"52774",21,"6",0,"Gig.cor"
"52775",22,"6",0,"Gig.cor"
"52776",23,"6",0,"Gig.cor"
"52777",24,"6",0,"Gig.cor"
"52778",25,"6",0,"Gig.cor"
"52779",26,"6",0,"Gig.cor"
"52780",27,"6",0,"Gig.cor"
"52781",28,"6",0,"Gig.cor"
"52782",29,"6",0,"Gig.cor"
"52783",30,"6",0,"Gig.cor"
"52784",31,"6",0,"Gig.cor"
"52785",32,"6",0,"Gig.cor"
"52786",33,"6",0,"Gig.cor"
"52787",34,"6",0,"Gig.cor"
"52788",35,"6",0,"Gig.cor"
"52789",36,"6",0,"Gig.cor"
"52790",37,"6",0,"Gig.cor"
"52791",38,"6",0,"Gig.cor"
"52792",39,"6",NA,"Gig.cor"
"52793",40,"6",0,"Gig.cor"
"52794",41,"6",0,"Gig.cor"
"52795",42,"6",0,"Gig.cor"
"52796",43,"6",0,"Gig.cor"
"52797",44,"6",0,"Gig.cor"
"52798",45,"6",0,"Gig.cor"
"52799",46,"6",0,"Gig.cor"
"52800",47,"6",0,"Gig.cor"
"52801",48,"6",NA,"Gig.cor"
"52802",49,"6",0,"Gig.cor"
"52803",50,"6",0,"Gig.cor"
"52804",51,"6",0,"Gig.cor"
"52805",52,"6",0,"Gig.cor"
"52806",53,"6",0,"Gig.cor"
"52807",54,"6",0,"Gig.cor"
"52808",55,"6",0,"Gig.cor"
"52809",56,"6",NA,"Gig.cor"
"52810",57,"6",0,"Gig.cor"
"52811",58,"6",NA,"Gig.cor"
"52812",59,"6",NA,"Gig.cor"
"52813",60,"6",0,"Gig.cor"
"52814",61,"6",0,"Gig.cor"
"52815",62,"6",NA,"Gig.cor"
"52816",63,"6",0,"Gig.cor"
"52817",1,"6",0,"Gig.exa"
"52818",2,"6",0,"Gig.exa"
"52819",3,"6",0,"Gig.exa"
"52820",4,"6",0,"Gig.exa"
"52821",5,"6",0,"Gig.exa"
"52822",6,"6",0,"Gig.exa"
"52823",7,"6",NA,"Gig.exa"
"52824",8,"6",NA,"Gig.exa"
"52825",9,"6",0,"Gig.exa"
"52826",10,"6",0,"Gig.exa"
"52827",11,"6",0,"Gig.exa"
"52828",12,"6",0,"Gig.exa"
"52829",13,"6",0,"Gig.exa"
"52830",14,"6",0,"Gig.exa"
"52831",15,"6",0,"Gig.exa"
"52832",16,"6",0,"Gig.exa"
"52833",17,"6",0,"Gig.exa"
"52834",18,"6",0,"Gig.exa"
"52835",19,"6",0,"Gig.exa"
"52836",20,"6",NA,"Gig.exa"
"52837",21,"6",0,"Gig.exa"
"52838",22,"6",0,"Gig.exa"
"52839",23,"6",0,"Gig.exa"
"52840",24,"6",0,"Gig.exa"
"52841",25,"6",0,"Gig.exa"
"52842",26,"6",0,"Gig.exa"
"52843",27,"6",0,"Gig.exa"
"52844",28,"6",0,"Gig.exa"
"52845",29,"6",0,"Gig.exa"
"52846",30,"6",0,"Gig.exa"
"52847",31,"6",0,"Gig.exa"
"52848",32,"6",0,"Gig.exa"
"52849",33,"6",0,"Gig.exa"
"52850",34,"6",0,"Gig.exa"
"52851",35,"6",0,"Gig.exa"
"52852",36,"6",0,"Gig.exa"
"52853",37,"6",0,"Gig.exa"
"52854",38,"6",0,"Gig.exa"
"52855",39,"6",NA,"Gig.exa"
"52856",40,"6",0,"Gig.exa"
"52857",41,"6",0,"Gig.exa"
"52858",42,"6",0,"Gig.exa"
"52859",43,"6",0,"Gig.exa"
"52860",44,"6",0,"Gig.exa"
"52861",45,"6",0,"Gig.exa"
"52862",46,"6",0,"Gig.exa"
"52863",47,"6",0,"Gig.exa"
"52864",48,"6",NA,"Gig.exa"
"52865",49,"6",0,"Gig.exa"
"52866",50,"6",0,"Gig.exa"
"52867",51,"6",0,"Gig.exa"
"52868",52,"6",0,"Gig.exa"
"52869",53,"6",0,"Gig.exa"
"52870",54,"6",0,"Gig.exa"
"52871",55,"6",0,"Gig.exa"
"52872",56,"6",NA,"Gig.exa"
"52873",57,"6",0,"Gig.exa"
"52874",58,"6",NA,"Gig.exa"
"52875",59,"6",NA,"Gig.exa"
"52876",60,"6",0,"Gig.exa"
"52877",61,"6",0,"Gig.exa"
"52878",62,"6",NA,"Gig.exa"
"52879",63,"6",0,"Gig.exa"
"52880",1,"6",0,"Gig.spp"
"52881",2,"6",0,"Gig.spp"
"52882",3,"6",0,"Gig.spp"
"52883",4,"6",0,"Gig.spp"
"52884",5,"6",0,"Gig.spp"
"52885",6,"6",0,"Gig.spp"
"52886",7,"6",NA,"Gig.spp"
"52887",8,"6",NA,"Gig.spp"
"52888",9,"6",0,"Gig.spp"
"52889",10,"6",0,"Gig.spp"
"52890",11,"6",0,"Gig.spp"
"52891",12,"6",0,"Gig.spp"
"52892",13,"6",0,"Gig.spp"
"52893",14,"6",0,"Gig.spp"
"52894",15,"6",0,"Gig.spp"
"52895",16,"6",0,"Gig.spp"
"52896",17,"6",0,"Gig.spp"
"52897",18,"6",0,"Gig.spp"
"52898",19,"6",0,"Gig.spp"
"52899",20,"6",NA,"Gig.spp"
"52900",21,"6",0,"Gig.spp"
"52901",22,"6",0,"Gig.spp"
"52902",23,"6",0,"Gig.spp"
"52903",24,"6",0,"Gig.spp"
"52904",25,"6",0,"Gig.spp"
"52905",26,"6",0,"Gig.spp"
"52906",27,"6",0,"Gig.spp"
"52907",28,"6",0,"Gig.spp"
"52908",29,"6",0,"Gig.spp"
"52909",30,"6",0,"Gig.spp"
"52910",31,"6",0,"Gig.spp"
"52911",32,"6",0,"Gig.spp"
"52912",33,"6",0,"Gig.spp"
"52913",34,"6",0,"Gig.spp"
"52914",35,"6",0,"Gig.spp"
"52915",36,"6",0,"Gig.spp"
"52916",37,"6",0,"Gig.spp"
"52917",38,"6",0,"Gig.spp"
"52918",39,"6",NA,"Gig.spp"
"52919",40,"6",0,"Gig.spp"
"52920",41,"6",0,"Gig.spp"
"52921",42,"6",0,"Gig.spp"
"52922",43,"6",0,"Gig.spp"
"52923",44,"6",0,"Gig.spp"
"52924",45,"6",0,"Gig.spp"
"52925",46,"6",0,"Gig.spp"
"52926",47,"6",0,"Gig.spp"
"52927",48,"6",NA,"Gig.spp"
"52928",49,"6",0,"Gig.spp"
"52929",50,"6",0,"Gig.spp"
"52930",51,"6",0,"Gig.spp"
"52931",52,"6",0,"Gig.spp"
"52932",53,"6",0,"Gig.spp"
"52933",54,"6",0,"Gig.spp"
"52934",55,"6",0,"Gig.spp"
"52935",56,"6",NA,"Gig.spp"
"52936",57,"6",0,"Gig.spp"
"52937",58,"6",NA,"Gig.spp"
"52938",59,"6",NA,"Gig.spp"
"52939",60,"6",0,"Gig.spp"
"52940",61,"6",0,"Gig.spp"
"52941",62,"6",NA,"Gig.spp"
"52942",63,"6",0,"Gig.spp"
"52943",1,"6",0,"Gol.enc"
"52944",2,"6",0,"Gol.enc"
"52945",3,"6",0,"Gol.enc"
"52946",4,"6",0,"Gol.enc"
"52947",5,"6",0,"Gol.enc"
"52948",6,"6",0,"Gol.enc"
"52949",7,"6",NA,"Gol.enc"
"52950",8,"6",NA,"Gol.enc"
"52951",9,"6",0,"Gol.enc"
"52952",10,"6",0,"Gol.enc"
"52953",11,"6",0,"Gol.enc"
"52954",12,"6",0,"Gol.enc"
"52955",13,"6",0,"Gol.enc"
"52956",14,"6",0,"Gol.enc"
"52957",15,"6",0,"Gol.enc"
"52958",16,"6",0,"Gol.enc"
"52959",17,"6",0,"Gol.enc"
"52960",18,"6",0,"Gol.enc"
"52961",19,"6",0,"Gol.enc"
"52962",20,"6",NA,"Gol.enc"
"52963",21,"6",0,"Gol.enc"
"52964",22,"6",0,"Gol.enc"
"52965",23,"6",0,"Gol.enc"
"52966",24,"6",0,"Gol.enc"
"52967",25,"6",0,"Gol.enc"
"52968",26,"6",0,"Gol.enc"
"52969",27,"6",0,"Gol.enc"
"52970",28,"6",0,"Gol.enc"
"52971",29,"6",0,"Gol.enc"
"52972",30,"6",0,"Gol.enc"
"52973",31,"6",0,"Gol.enc"
"52974",32,"6",0,"Gol.enc"
"52975",33,"6",0,"Gol.enc"
"52976",34,"6",0,"Gol.enc"
"52977",35,"6",0,"Gol.enc"
"52978",36,"6",0,"Gol.enc"
"52979",37,"6",0,"Gol.enc"
"52980",38,"6",0,"Gol.enc"
"52981",39,"6",NA,"Gol.enc"
"52982",40,"6",0,"Gol.enc"
"52983",41,"6",0,"Gol.enc"
"52984",42,"6",0,"Gol.enc"
"52985",43,"6",0,"Gol.enc"
"52986",44,"6",0,"Gol.enc"
"52987",45,"6",0,"Gol.enc"
"52988",46,"6",0,"Gol.enc"
"52989",47,"6",0,"Gol.enc"
"52990",48,"6",NA,"Gol.enc"
"52991",49,"6",0,"Gol.enc"
"52992",50,"6",0,"Gol.enc"
"52993",51,"6",0,"Gol.enc"
"52994",52,"6",0,"Gol.enc"
"52995",53,"6",0,"Gol.enc"
"52996",54,"6",0,"Gol.enc"
"52997",55,"6",0,"Gol.enc"
"52998",56,"6",NA,"Gol.enc"
"52999",57,"6",0,"Gol.enc"
"53000",58,"6",NA,"Gol.enc"
"53001",59,"6",NA,"Gol.enc"
"53002",60,"6",0,"Gol.enc"
"53003",61,"6",0,"Gol.enc"
"53004",62,"6",NA,"Gol.enc"
"53005",63,"6",0,"Gol.enc"
"53006",1,"6",0,"Hal.gra"
"53007",2,"6",0,"Hal.gra"
"53008",3,"6",0,"Hal.gra"
"53009",4,"6",0,"Hal.gra"
"53010",5,"6",0,"Hal.gra"
"53011",6,"6",0,"Hal.gra"
"53012",7,"6",NA,"Hal.gra"
"53013",8,"6",NA,"Hal.gra"
"53014",9,"6",0,"Hal.gra"
"53015",10,"6",0,"Hal.gra"
"53016",11,"6",0,"Hal.gra"
"53017",12,"6",0,"Hal.gra"
"53018",13,"6",0,"Hal.gra"
"53019",14,"6",0,"Hal.gra"
"53020",15,"6",0,"Hal.gra"
"53021",16,"6",0,"Hal.gra"
"53022",17,"6",0,"Hal.gra"
"53023",18,"6",0,"Hal.gra"
"53024",19,"6",0,"Hal.gra"
"53025",20,"6",NA,"Hal.gra"
"53026",21,"6",0,"Hal.gra"
"53027",22,"6",0,"Hal.gra"
"53028",23,"6",0,"Hal.gra"
"53029",24,"6",0,"Hal.gra"
"53030",25,"6",0,"Hal.gra"
"53031",26,"6",0,"Hal.gra"
"53032",27,"6",0,"Hal.gra"
"53033",28,"6",0,"Hal.gra"
"53034",29,"6",0,"Hal.gra"
"53035",30,"6",0.5,"Hal.gra"
"53036",31,"6",0,"Hal.gra"
"53037",32,"6",0,"Hal.gra"
"53038",33,"6",0,"Hal.gra"
"53039",34,"6",0,"Hal.gra"
"53040",35,"6",0,"Hal.gra"
"53041",36,"6",0,"Hal.gra"
"53042",37,"6",0,"Hal.gra"
"53043",38,"6",0,"Hal.gra"
"53044",39,"6",NA,"Hal.gra"
"53045",40,"6",0,"Hal.gra"
"53046",41,"6",0,"Hal.gra"
"53047",42,"6",0,"Hal.gra"
"53048",43,"6",0,"Hal.gra"
"53049",44,"6",0,"Hal.gra"
"53050",45,"6",0,"Hal.gra"
"53051",46,"6",0,"Hal.gra"
"53052",47,"6",0,"Hal.gra"
"53053",48,"6",NA,"Hal.gra"
"53054",49,"6",0,"Hal.gra"
"53055",50,"6",0,"Hal.gra"
"53056",51,"6",0,"Hal.gra"
"53057",52,"6",0,"Hal.gra"
"53058",53,"6",0,"Hal.gra"
"53059",54,"6",0,"Hal.gra"
"53060",55,"6",0,"Hal.gra"
"53061",56,"6",NA,"Hal.gra"
"53062",57,"6",0,"Hal.gra"
"53063",58,"6",NA,"Hal.gra"
"53064",59,"6",NA,"Hal.gra"
"53065",60,"6",0,"Hal.gra"
"53066",61,"6",0,"Hal.gra"
"53067",62,"6",NA,"Hal.gra"
"53068",63,"6",0,"Hal.gra"
"53069",1,"6",0,"Hal.ruf"
"53070",2,"6",0,"Hal.ruf"
"53071",3,"6",0,"Hal.ruf"
"53072",4,"6",0,"Hal.ruf"
"53073",5,"6",0,"Hal.ruf"
"53074",6,"6",0,"Hal.ruf"
"53075",7,"6",NA,"Hal.ruf"
"53076",8,"6",NA,"Hal.ruf"
"53077",9,"6",0,"Hal.ruf"
"53078",10,"6",0,"Hal.ruf"
"53079",11,"6",0,"Hal.ruf"
"53080",12,"6",0,"Hal.ruf"
"53081",13,"6",0,"Hal.ruf"
"53082",14,"6",0,"Hal.ruf"
"53083",15,"6",0,"Hal.ruf"
"53084",16,"6",0,"Hal.ruf"
"53085",17,"6",0,"Hal.ruf"
"53086",18,"6",0,"Hal.ruf"
"53087",19,"6",0,"Hal.ruf"
"53088",20,"6",NA,"Hal.ruf"
"53089",21,"6",0,"Hal.ruf"
"53090",22,"6",0,"Hal.ruf"
"53091",23,"6",0,"Hal.ruf"
"53092",24,"6",0,"Hal.ruf"
"53093",25,"6",0,"Hal.ruf"
"53094",26,"6",0,"Hal.ruf"
"53095",27,"6",0,"Hal.ruf"
"53096",28,"6",0,"Hal.ruf"
"53097",29,"6",0,"Hal.ruf"
"53098",30,"6",0,"Hal.ruf"
"53099",31,"6",0,"Hal.ruf"
"53100",32,"6",0,"Hal.ruf"
"53101",33,"6",0,"Hal.ruf"
"53102",34,"6",0,"Hal.ruf"
"53103",35,"6",0,"Hal.ruf"
"53104",36,"6",0,"Hal.ruf"
"53105",37,"6",0,"Hal.ruf"
"53106",38,"6",0,"Hal.ruf"
"53107",39,"6",NA,"Hal.ruf"
"53108",40,"6",0,"Hal.ruf"
"53109",41,"6",0,"Hal.ruf"
"53110",42,"6",0,"Hal.ruf"
"53111",43,"6",0,"Hal.ruf"
"53112",44,"6",0,"Hal.ruf"
"53113",45,"6",0,"Hal.ruf"
"53114",46,"6",0,"Hal.ruf"
"53115",47,"6",0,"Hal.ruf"
"53116",48,"6",NA,"Hal.ruf"
"53117",49,"6",0,"Hal.ruf"
"53118",50,"6",0,"Hal.ruf"
"53119",51,"6",0,"Hal.ruf"
"53120",52,"6",0,"Hal.ruf"
"53121",53,"6",0,"Hal.ruf"
"53122",54,"6",0,"Hal.ruf"
"53123",55,"6",0,"Hal.ruf"
"53124",56,"6",NA,"Hal.ruf"
"53125",57,"6",0,"Hal.ruf"
"53126",58,"6",NA,"Hal.ruf"
"53127",59,"6",NA,"Hal.ruf"
"53128",60,"6",0,"Hal.ruf"
"53129",61,"6",0,"Hal.ruf"
"53130",62,"6",NA,"Hal.ruf"
"53131",63,"6",0,"Hal.ruf"
"53132",1,"6",0.5,"Hal.spp"
"53133",2,"6",0,"Hal.spp"
"53134",3,"6",0,"Hal.spp"
"53135",4,"6",0,"Hal.spp"
"53136",5,"6",0,"Hal.spp"
"53137",6,"6",0,"Hal.spp"
"53138",7,"6",NA,"Hal.spp"
"53139",8,"6",NA,"Hal.spp"
"53140",9,"6",0,"Hal.spp"
"53141",10,"6",0,"Hal.spp"
"53142",11,"6",0,"Hal.spp"
"53143",12,"6",0,"Hal.spp"
"53144",13,"6",0,"Hal.spp"
"53145",14,"6",0,"Hal.spp"
"53146",15,"6",0,"Hal.spp"
"53147",16,"6",0,"Hal.spp"
"53148",17,"6",0,"Hal.spp"
"53149",18,"6",0,"Hal.spp"
"53150",19,"6",0,"Hal.spp"
"53151",20,"6",NA,"Hal.spp"
"53152",21,"6",0,"Hal.spp"
"53153",22,"6",0,"Hal.spp"
"53154",23,"6",0,"Hal.spp"
"53155",24,"6",0,"Hal.spp"
"53156",25,"6",0,"Hal.spp"
"53157",26,"6",0,"Hal.spp"
"53158",27,"6",0,"Hal.spp"
"53159",28,"6",0,"Hal.spp"
"53160",29,"6",0,"Hal.spp"
"53161",30,"6",0,"Hal.spp"
"53162",31,"6",0,"Hal.spp"
"53163",32,"6",0,"Hal.spp"
"53164",33,"6",0,"Hal.spp"
"53165",34,"6",0,"Hal.spp"
"53166",35,"6",0,"Hal.spp"
"53167",36,"6",0,"Hal.spp"
"53168",37,"6",0,"Hal.spp"
"53169",38,"6",0,"Hal.spp"
"53170",39,"6",NA,"Hal.spp"
"53171",40,"6",0,"Hal.spp"
"53172",41,"6",0,"Hal.spp"
"53173",42,"6",0,"Hal.spp"
"53174",43,"6",0,"Hal.spp"
"53175",44,"6",0,"Hal.spp"
"53176",45,"6",0,"Hal.spp"
"53177",46,"6",0,"Hal.spp"
"53178",47,"6",0,"Hal.spp"
"53179",48,"6",NA,"Hal.spp"
"53180",49,"6",0,"Hal.spp"
"53181",50,"6",0,"Hal.spp"
"53182",51,"6",0,"Hal.spp"
"53183",52,"6",0,"Hal.spp"
"53184",53,"6",0,"Hal.spp"
"53185",54,"6",0,"Hal.spp"
"53186",55,"6",0,"Hal.spp"
"53187",56,"6",NA,"Hal.spp"
"53188",57,"6",0,"Hal.spp"
"53189",58,"6",NA,"Hal.spp"
"53190",59,"6",NA,"Hal.spp"
"53191",60,"6",0,"Hal.spp"
"53192",61,"6",0,"Hal.spp"
"53193",62,"6",NA,"Hal.spp"
"53194",63,"6",0,"Hal.spp"
"53195",1,"6",0.5,"Hip.ins"
"53196",2,"6",0,"Hip.ins"
"53197",3,"6",0,"Hip.ins"
"53198",4,"6",0,"Hip.ins"
"53199",5,"6",0.5,"Hip.ins"
"53200",6,"6",0,"Hip.ins"
"53201",7,"6",NA,"Hip.ins"
"53202",8,"6",NA,"Hip.ins"
"53203",9,"6",0,"Hip.ins"
"53204",10,"6",0,"Hip.ins"
"53205",11,"6",0,"Hip.ins"
"53206",12,"6",0,"Hip.ins"
"53207",13,"6",0.5,"Hip.ins"
"53208",14,"6",0.5,"Hip.ins"
"53209",15,"6",0,"Hip.ins"
"53210",16,"6",0.5,"Hip.ins"
"53211",17,"6",0,"Hip.ins"
"53212",18,"6",0.5,"Hip.ins"
"53213",19,"6",0,"Hip.ins"
"53214",20,"6",NA,"Hip.ins"
"53215",21,"6",0,"Hip.ins"
"53216",22,"6",0,"Hip.ins"
"53217",23,"6",0,"Hip.ins"
"53218",24,"6",0,"Hip.ins"
"53219",25,"6",0,"Hip.ins"
"53220",26,"6",0,"Hip.ins"
"53221",27,"6",0.5,"Hip.ins"
"53222",28,"6",0.5,"Hip.ins"
"53223",29,"6",0,"Hip.ins"
"53224",30,"6",0,"Hip.ins"
"53225",31,"6",0,"Hip.ins"
"53226",32,"6",0,"Hip.ins"
"53227",33,"6",0,"Hip.ins"
"53228",34,"6",0,"Hip.ins"
"53229",35,"6",0,"Hip.ins"
"53230",36,"6",0,"Hip.ins"
"53231",37,"6",0,"Hip.ins"
"53232",38,"6",0,"Hip.ins"
"53233",39,"6",NA,"Hip.ins"
"53234",40,"6",0,"Hip.ins"
"53235",41,"6",0,"Hip.ins"
"53236",42,"6",0,"Hip.ins"
"53237",43,"6",0,"Hip.ins"
"53238",44,"6",0,"Hip.ins"
"53239",45,"6",0,"Hip.ins"
"53240",46,"6",0,"Hip.ins"
"53241",47,"6",1,"Hip.ins"
"53242",48,"6",NA,"Hip.ins"
"53243",49,"6",0,"Hip.ins"
"53244",50,"6",0,"Hip.ins"
"53245",51,"6",0,"Hip.ins"
"53246",52,"6",0,"Hip.ins"
"53247",53,"6",1,"Hip.ins"
"53248",54,"6",0,"Hip.ins"
"53249",55,"6",0,"Hip.ins"
"53250",56,"6",NA,"Hip.ins"
"53251",57,"6",0,"Hip.ins"
"53252",58,"6",NA,"Hip.ins"
"53253",59,"6",NA,"Hip.ins"
"53254",60,"6",0,"Hip.ins"
"53255",61,"6",0,"Hip.ins"
"53256",62,"6",NA,"Hip.ins"
"53257",63,"6",0,"Hip.ins"
"53258",1,"6",0,"Hyd.mil"
"53259",2,"6",0,"Hyd.mil"
"53260",3,"6",0,"Hyd.mil"
"53261",4,"6",0,"Hyd.mil"
"53262",5,"6",0,"Hyd.mil"
"53263",6,"6",0,"Hyd.mil"
"53264",7,"6",NA,"Hyd.mil"
"53265",8,"6",NA,"Hyd.mil"
"53266",9,"6",0,"Hyd.mil"
"53267",10,"6",0,"Hyd.mil"
"53268",11,"6",0,"Hyd.mil"
"53269",12,"6",0,"Hyd.mil"
"53270",13,"6",0,"Hyd.mil"
"53271",14,"6",0,"Hyd.mil"
"53272",15,"6",0,"Hyd.mil"
"53273",16,"6",0,"Hyd.mil"
"53274",17,"6",0,"Hyd.mil"
"53275",18,"6",0,"Hyd.mil"
"53276",19,"6",0,"Hyd.mil"
"53277",20,"6",NA,"Hyd.mil"
"53278",21,"6",0,"Hyd.mil"
"53279",22,"6",0,"Hyd.mil"
"53280",23,"6",0,"Hyd.mil"
"53281",24,"6",0,"Hyd.mil"
"53282",25,"6",0,"Hyd.mil"
"53283",26,"6",0,"Hyd.mil"
"53284",27,"6",0,"Hyd.mil"
"53285",28,"6",0,"Hyd.mil"
"53286",29,"6",0,"Hyd.mil"
"53287",30,"6",0,"Hyd.mil"
"53288",31,"6",0,"Hyd.mil"
"53289",32,"6",0,"Hyd.mil"
"53290",33,"6",0,"Hyd.mil"
"53291",34,"6",0,"Hyd.mil"
"53292",35,"6",0,"Hyd.mil"
"53293",36,"6",0,"Hyd.mil"
"53294",37,"6",0,"Hyd.mil"
"53295",38,"6",0.5,"Hyd.mil"
"53296",39,"6",NA,"Hyd.mil"
"53297",40,"6",0,"Hyd.mil"
"53298",41,"6",0,"Hyd.mil"
"53299",42,"6",0,"Hyd.mil"
"53300",43,"6",0,"Hyd.mil"
"53301",44,"6",0,"Hyd.mil"
"53302",45,"6",0,"Hyd.mil"
"53303",46,"6",0,"Hyd.mil"
"53304",47,"6",0,"Hyd.mil"
"53305",48,"6",NA,"Hyd.mil"
"53306",49,"6",0,"Hyd.mil"
"53307",50,"6",0,"Hyd.mil"
"53308",51,"6",0,"Hyd.mil"
"53309",52,"6",0,"Hyd.mil"
"53310",53,"6",0,"Hyd.mil"
"53311",54,"6",0,"Hyd.mil"
"53312",55,"6",0,"Hyd.mil"
"53313",56,"6",NA,"Hyd.mil"
"53314",57,"6",0,"Hyd.mil"
"53315",58,"6",NA,"Hyd.mil"
"53316",59,"6",NA,"Hyd.mil"
"53317",60,"6",0,"Hyd.mil"
"53318",61,"6",0,"Hyd.mil"
"53319",62,"6",NA,"Hyd.mil"
"53320",63,"6",0,"Hyd.mil"
"53321",1,"6",1.5,"Kal.pac"
"53322",2,"6",1.5,"Kal.pac"
"53323",3,"6",4,"Kal.pac"
"53324",4,"6",1.5,"Kal.pac"
"53325",5,"6",1,"Kal.pac"
"53326",6,"6",1,"Kal.pac"
"53327",7,"6",NA,"Kal.pac"
"53328",8,"6",NA,"Kal.pac"
"53329",9,"6",1,"Kal.pac"
"53330",10,"6",0,"Kal.pac"
"53331",11,"6",1,"Kal.pac"
"53332",12,"6",0.5,"Kal.pac"
"53333",13,"6",1,"Kal.pac"
"53334",14,"6",1,"Kal.pac"
"53335",15,"6",1.5,"Kal.pac"
"53336",16,"6",0.5,"Kal.pac"
"53337",17,"6",0,"Kal.pac"
"53338",18,"6",1,"Kal.pac"
"53339",19,"6",0,"Kal.pac"
"53340",20,"6",NA,"Kal.pac"
"53341",21,"6",0,"Kal.pac"
"53342",22,"6",0.5,"Kal.pac"
"53343",23,"6",0,"Kal.pac"
"53344",24,"6",0,"Kal.pac"
"53345",25,"6",0,"Kal.pac"
"53346",26,"6",0,"Kal.pac"
"53347",27,"6",0,"Kal.pac"
"53348",28,"6",0,"Kal.pac"
"53349",29,"6",0,"Kal.pac"
"53350",30,"6",0,"Kal.pac"
"53351",31,"6",0,"Kal.pac"
"53352",32,"6",0,"Kal.pac"
"53353",33,"6",0,"Kal.pac"
"53354",34,"6",0,"Kal.pac"
"53355",35,"6",0,"Kal.pac"
"53356",36,"6",0,"Kal.pac"
"53357",37,"6",0.5,"Kal.pac"
"53358",38,"6",0,"Kal.pac"
"53359",39,"6",NA,"Kal.pac"
"53360",40,"6",0,"Kal.pac"
"53361",41,"6",0,"Kal.pac"
"53362",42,"6",0,"Kal.pac"
"53363",43,"6",0,"Kal.pac"
"53364",44,"6",0,"Kal.pac"
"53365",45,"6",0,"Kal.pac"
"53366",46,"6",0,"Kal.pac"
"53367",47,"6",0,"Kal.pac"
"53368",48,"6",NA,"Kal.pac"
"53369",49,"6",0,"Kal.pac"
"53370",50,"6",0,"Kal.pac"
"53371",51,"6",0,"Kal.pac"
"53372",52,"6",0,"Kal.pac"
"53373",53,"6",0,"Kal.pac"
"53374",54,"6",0,"Kal.pac"
"53375",55,"6",0,"Kal.pac"
"53376",56,"6",NA,"Kal.pac"
"53377",57,"6",0,"Kal.pac"
"53378",58,"6",NA,"Kal.pac"
"53379",59,"6",NA,"Kal.pac"
"53380",60,"6",0,"Kal.pac"
"53381",61,"6",0,"Kal.pac"
"53382",62,"6",NA,"Kal.pac"
"53383",63,"6",0,"Kal.pac"
"53384",1,"6",1,"Kel.hol"
"53385",2,"6",4.5,"Kel.hol"
"53386",3,"6",7,"Kel.hol"
"53387",4,"6",7,"Kel.hol"
"53388",5,"6",6,"Kel.hol"
"53389",6,"6",2.5,"Kel.hol"
"53390",7,"6",NA,"Kel.hol"
"53391",8,"6",NA,"Kel.hol"
"53392",9,"6",3.5,"Kel.hol"
"53393",10,"6",4,"Kel.hol"
"53394",11,"6",4.5,"Kel.hol"
"53395",12,"6",0,"Kel.hol"
"53396",13,"6",1,"Kel.hol"
"53397",14,"6",4,"Kel.hol"
"53398",15,"6",4,"Kel.hol"
"53399",16,"6",7,"Kel.hol"
"53400",17,"6",4,"Kel.hol"
"53401",18,"6",6,"Kel.hol"
"53402",19,"6",0.5,"Kel.hol"
"53403",20,"6",NA,"Kel.hol"
"53404",21,"6",1,"Kel.hol"
"53405",22,"6",2,"Kel.hol"
"53406",23,"6",1.5,"Kel.hol"
"53407",24,"6",1.5,"Kel.hol"
"53408",25,"6",0,"Kel.hol"
"53409",26,"6",1,"Kel.hol"
"53410",27,"6",0,"Kel.hol"
"53411",28,"6",0,"Kel.hol"
"53412",29,"6",0,"Kel.hol"
"53413",30,"6",0,"Kel.hol"
"53414",31,"6",0,"Kel.hol"
"53415",32,"6",0,"Kel.hol"
"53416",33,"6",0,"Kel.hol"
"53417",34,"6",0,"Kel.hol"
"53418",35,"6",2.5,"Kel.hol"
"53419",36,"6",3.5,"Kel.hol"
"53420",37,"6",3.5,"Kel.hol"
"53421",38,"6",1.5,"Kel.hol"
"53422",39,"6",NA,"Kel.hol"
"53423",40,"6",1.5,"Kel.hol"
"53424",41,"6",0,"Kel.hol"
"53425",42,"6",0,"Kel.hol"
"53426",43,"6",0,"Kel.hol"
"53427",44,"6",0,"Kel.hol"
"53428",45,"6",2,"Kel.hol"
"53429",46,"6",5,"Kel.hol"
"53430",47,"6",4.5,"Kel.hol"
